product_id,product_slug,product_title,short_desc,long_desc,product_type,featured,active,categories,images,variant_id,sku,price,sale_price,sale_start,sale_end,currency,stock,weight,ean,is_digital,variant_active,options,original_images
2053,desiree-fitness-tee-xs-yellow,"Desiree Fitness Tee-XS-Yellow",,,physical,0,1,"Clothing,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws05-yellow_main.jpg,3388,WS05-XS-Yellow,24.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Yellow,
2054,elisa-evercool-trade-tee,"Elisa EverCool&trade; Tee",,,physical,0,1,"Clothing,Eco Friendly,New Luma Yoga Collection,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws06-gray_main.jpg,3389,WS06-L-Gray,29.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Gray,
2054,elisa-evercool-trade-tee,"Elisa EverCool&trade; Tee",,,physical,0,1,"Clothing,Eco Friendly,New Luma Yoga Collection,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws06-gray_main.jpg,3390,WS06-L-Purple,29.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Purple,
2054,elisa-evercool-trade-tee,"Elisa EverCool&trade; Tee",,,physical,0,1,"Clothing,Eco Friendly,New Luma Yoga Collection,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws06-gray_main.jpg,3391,WS06-L-Red,29.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Red,
2054,elisa-evercool-trade-tee,"Elisa EverCool&trade; Tee",,,physical,0,1,"Clothing,Eco Friendly,New Luma Yoga Collection,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws06-gray_main.jpg,3392,WS06-M-Gray,29.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Gray,
2054,elisa-evercool-trade-tee,"Elisa EverCool&trade; Tee",,,physical,0,1,"Clothing,Eco Friendly,New Luma Yoga Collection,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws06-gray_main.jpg,3393,WS06-M-Purple,29.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Purple,
2054,elisa-evercool-trade-tee,"Elisa EverCool&trade; Tee",,,physical,0,1,"Clothing,Eco Friendly,New Luma Yoga Collection,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws06-gray_main.jpg,3394,WS06-M-Red,29.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Red,
2054,elisa-evercool-trade-tee,"Elisa EverCool&trade; Tee",,,physical,0,1,"Clothing,Eco Friendly,New Luma Yoga Collection,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws06-gray_main.jpg,3395,WS06-S-Gray,29.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Gray,
2054,elisa-evercool-trade-tee,"Elisa EverCool&trade; Tee",,,physical,0,1,"Clothing,Eco Friendly,New Luma Yoga Collection,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws06-gray_main.jpg,3396,WS06-S-Purple,29.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Purple,
2054,elisa-evercool-trade-tee,"Elisa EverCool&trade; Tee",,,physical,0,1,"Clothing,Eco Friendly,New Luma Yoga Collection,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws06-gray_main.jpg,3397,WS06-S-Red,29.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Red,
2054,elisa-evercool-trade-tee,"Elisa EverCool&trade; Tee",,,physical,0,1,"Clothing,Eco Friendly,New Luma Yoga Collection,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws06-gray_main.jpg,3398,WS06-XL-Gray,29.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Gray,
2054,elisa-evercool-trade-tee,"Elisa EverCool&trade; Tee",,,physical,0,1,"Clothing,Eco Friendly,New Luma Yoga Collection,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws06-gray_main.jpg,3399,WS06-XL-Purple,29.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Purple,
2054,elisa-evercool-trade-tee,"Elisa EverCool&trade; Tee",,,physical,0,1,"Clothing,Eco Friendly,New Luma Yoga Collection,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws06-gray_main.jpg,3400,WS06-XL-Red,29.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Red,
2054,elisa-evercool-trade-tee,"Elisa EverCool&trade; Tee",,,physical,0,1,"Clothing,Eco Friendly,New Luma Yoga Collection,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws06-gray_main.jpg,3401,WS06-XS-Gray,29.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Gray,
2054,elisa-evercool-trade-tee,"Elisa EverCool&trade; Tee",,,physical,0,1,"Clothing,Eco Friendly,New Luma Yoga Collection,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws06-gray_main.jpg,3402,WS06-XS-Purple,29.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Purple,
2054,elisa-evercool-trade-tee,"Elisa EverCool&trade; Tee",,,physical,0,1,"Clothing,Eco Friendly,New Luma Yoga Collection,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws06-gray_main.jpg,3403,WS06-XS-Red,29.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Red,
2055,juliana-short-sleeve-tee,"Juliana Short-Sleeve Tee",,,physical,0,1,"Clothing,Erin Recommends,New Luma Yoga Collection,Tees","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_back.jpg",3404,WS07-L-Black,42.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Black,
2055,juliana-short-sleeve-tee,"Juliana Short-Sleeve Tee",,,physical,0,1,"Clothing,Erin Recommends,New Luma Yoga Collection,Tees","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_back.jpg",3405,WS07-L-White,42.00,,,,EUR,100,0.000,,0,1,Size:L|Color:White,
2055,juliana-short-sleeve-tee,"Juliana Short-Sleeve Tee",,,physical,0,1,"Clothing,Erin Recommends,New Luma Yoga Collection,Tees","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_back.jpg",3406,WS07-L-Yellow,42.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Yellow,
2055,juliana-short-sleeve-tee,"Juliana Short-Sleeve Tee",,,physical,0,1,"Clothing,Erin Recommends,New Luma Yoga Collection,Tees","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_back.jpg",3407,WS07-M-Black,42.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Black,
2055,juliana-short-sleeve-tee,"Juliana Short-Sleeve Tee",,,physical,0,1,"Clothing,Erin Recommends,New Luma Yoga Collection,Tees","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_back.jpg",3408,WS07-M-White,42.00,,,,EUR,100,0.000,,0,1,Size:M|Color:White,
2055,juliana-short-sleeve-tee,"Juliana Short-Sleeve Tee",,,physical,0,1,"Clothing,Erin Recommends,New Luma Yoga Collection,Tees","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_back.jpg",3409,WS07-M-Yellow,42.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Yellow,
2055,juliana-short-sleeve-tee,"Juliana Short-Sleeve Tee",,,physical,0,1,"Clothing,Erin Recommends,New Luma Yoga Collection,Tees","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_back.jpg",3410,WS07-S-Black,42.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Black,
2055,juliana-short-sleeve-tee,"Juliana Short-Sleeve Tee",,,physical,0,1,"Clothing,Erin Recommends,New Luma Yoga Collection,Tees","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_back.jpg",3411,WS07-S-White,42.00,,,,EUR,100,0.000,,0,1,Size:S|Color:White,
2055,juliana-short-sleeve-tee,"Juliana Short-Sleeve Tee",,,physical,0,1,"Clothing,Erin Recommends,New Luma Yoga Collection,Tees","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_back.jpg",3412,WS07-S-Yellow,42.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Yellow,
2055,juliana-short-sleeve-tee,"Juliana Short-Sleeve Tee",,,physical,0,1,"Clothing,Erin Recommends,New Luma Yoga Collection,Tees","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_back.jpg",3413,WS07-XL-Black,42.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Black,
2055,juliana-short-sleeve-tee,"Juliana Short-Sleeve Tee",,,physical,0,1,"Clothing,Erin Recommends,New Luma Yoga Collection,Tees","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_back.jpg",3414,WS07-XL-White,42.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:White,
2055,juliana-short-sleeve-tee,"Juliana Short-Sleeve Tee",,,physical,0,1,"Clothing,Erin Recommends,New Luma Yoga Collection,Tees","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_back.jpg",3415,WS07-XL-Yellow,42.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Yellow,
2055,juliana-short-sleeve-tee,"Juliana Short-Sleeve Tee",,,physical,0,1,"Clothing,Erin Recommends,New Luma Yoga Collection,Tees","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_back.jpg",3416,WS07-XS-Black,42.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Black,
2055,juliana-short-sleeve-tee,"Juliana Short-Sleeve Tee",,,physical,0,1,"Clothing,Erin Recommends,New Luma Yoga Collection,Tees","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_back.jpg",3417,WS07-XS-White,42.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:White,
2055,juliana-short-sleeve-tee,"Juliana Short-Sleeve Tee",,,physical,0,1,"Clothing,Erin Recommends,New Luma Yoga Collection,Tees","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_alt1.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws07-black_back.jpg",3418,WS07-XS-Yellow,42.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Yellow,
2056,minerva-lumatech-trade-v-tee,"Minerva LumaTech&trade; V-Tee",,,physical,0,1,"Clothing,Tees,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws08-black_main.jpg,3419,WS08-L-Black,32.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Black,
2056,minerva-lumatech-trade-v-tee,"Minerva LumaTech&trade; V-Tee",,,physical,0,1,"Clothing,Tees,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws08-black_main.jpg,3420,WS08-L-Blue,32.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Blue,
2056,minerva-lumatech-trade-v-tee,"Minerva LumaTech&trade; V-Tee",,,physical,0,1,"Clothing,Tees,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws08-black_main.jpg,3421,WS08-L-Red,32.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Red,
2056,minerva-lumatech-trade-v-tee,"Minerva LumaTech&trade; V-Tee",,,physical,0,1,"Clothing,Tees,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws08-black_main.jpg,3422,WS08-M-Black,32.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Black,
2056,minerva-lumatech-trade-v-tee,"Minerva LumaTech&trade; V-Tee",,,physical,0,1,"Clothing,Tees,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws08-black_main.jpg,3423,WS08-M-Blue,32.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Blue,
2056,minerva-lumatech-trade-v-tee,"Minerva LumaTech&trade; V-Tee",,,physical,0,1,"Clothing,Tees,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws08-black_main.jpg,3424,WS08-M-Red,32.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Red,
2056,minerva-lumatech-trade-v-tee,"Minerva LumaTech&trade; V-Tee",,,physical,0,1,"Clothing,Tees,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws08-black_main.jpg,3425,WS08-S-Black,32.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Black,
2056,minerva-lumatech-trade-v-tee,"Minerva LumaTech&trade; V-Tee",,,physical,0,1,"Clothing,Tees,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws08-black_main.jpg,3426,WS08-S-Blue,32.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Blue,
2056,minerva-lumatech-trade-v-tee,"Minerva LumaTech&trade; V-Tee",,,physical,0,1,"Clothing,Tees,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws08-black_main.jpg,3427,WS08-S-Red,32.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Red,
2056,minerva-lumatech-trade-v-tee,"Minerva LumaTech&trade; V-Tee",,,physical,0,1,"Clothing,Tees,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws08-black_main.jpg,3428,WS08-XL-Black,32.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Black,
2056,minerva-lumatech-trade-v-tee,"Minerva LumaTech&trade; V-Tee",,,physical,0,1,"Clothing,Tees,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws08-black_main.jpg,3429,WS08-XL-Blue,32.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Blue,
2056,minerva-lumatech-trade-v-tee,"Minerva LumaTech&trade; V-Tee",,,physical,0,1,"Clothing,Tees,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws08-black_main.jpg,3430,WS08-XL-Red,32.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Red,
2056,minerva-lumatech-trade-v-tee,"Minerva LumaTech&trade; V-Tee",,,physical,0,1,"Clothing,Tees,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws08-black_main.jpg,3431,WS08-XS-Black,32.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Black,
2056,minerva-lumatech-trade-v-tee,"Minerva LumaTech&trade; V-Tee",,,physical,0,1,"Clothing,Tees,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws08-black_main.jpg,3432,WS08-XS-Blue,32.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Blue,
2056,minerva-lumatech-trade-v-tee,"Minerva LumaTech&trade; V-Tee",,,physical,0,1,"Clothing,Tees,Women Sale",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws08-black_main.jpg,3433,WS08-XS-Red,32.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Red,
2057,tiffany-fitness-tee-l-blue,"Tiffany Fitness Tee-L-Blue",,,physical,0,1,"Clothing,Eco Friendly,Tees,Women Sale","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_back.jpg",3434,WS09-L-Blue,28.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Blue,
2057,tiffany-fitness-tee-l-blue,"Tiffany Fitness Tee-L-Blue",,,physical,0,1,"Clothing,Eco Friendly,Tees,Women Sale","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_back.jpg",3435,WS09-L-Red,28.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Red,
2057,tiffany-fitness-tee-l-blue,"Tiffany Fitness Tee-L-Blue",,,physical,0,1,"Clothing,Eco Friendly,Tees,Women Sale","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_back.jpg",3436,WS09-L-White,28.00,,,,EUR,100,0.000,,0,1,Size:L|Color:White,
2057,tiffany-fitness-tee-l-blue,"Tiffany Fitness Tee-L-Blue",,,physical,0,1,"Clothing,Eco Friendly,Tees,Women Sale","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_back.jpg",3437,WS09-M-Blue,28.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Blue,
2057,tiffany-fitness-tee-l-blue,"Tiffany Fitness Tee-L-Blue",,,physical,0,1,"Clothing,Eco Friendly,Tees,Women Sale","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_back.jpg",3438,WS09-M-Red,28.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Red,
2057,tiffany-fitness-tee-l-blue,"Tiffany Fitness Tee-L-Blue",,,physical,0,1,"Clothing,Eco Friendly,Tees,Women Sale","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_back.jpg",3439,WS09-M-White,28.00,,,,EUR,100,0.000,,0,1,Size:M|Color:White,
2057,tiffany-fitness-tee-l-blue,"Tiffany Fitness Tee-L-Blue",,,physical,0,1,"Clothing,Eco Friendly,Tees,Women Sale","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_back.jpg",3440,WS09-S-Blue,28.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Blue,
2057,tiffany-fitness-tee-l-blue,"Tiffany Fitness Tee-L-Blue",,,physical,0,1,"Clothing,Eco Friendly,Tees,Women Sale","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_back.jpg",3441,WS09-S-Red,28.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Red,
2057,tiffany-fitness-tee-l-blue,"Tiffany Fitness Tee-L-Blue",,,physical,0,1,"Clothing,Eco Friendly,Tees,Women Sale","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_back.jpg",3442,WS09-S-White,28.00,,,,EUR,100,0.000,,0,1,Size:S|Color:White,
2057,tiffany-fitness-tee-l-blue,"Tiffany Fitness Tee-L-Blue",,,physical,0,1,"Clothing,Eco Friendly,Tees,Women Sale","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_back.jpg",3443,WS09-XL-Blue,28.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Blue,
2057,tiffany-fitness-tee-l-blue,"Tiffany Fitness Tee-L-Blue",,,physical,0,1,"Clothing,Eco Friendly,Tees,Women Sale","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_back.jpg",3444,WS09-XL-Red,28.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Red,
2057,tiffany-fitness-tee-l-blue,"Tiffany Fitness Tee-L-Blue",,,physical,0,1,"Clothing,Eco Friendly,Tees,Women Sale","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_back.jpg",3445,WS09-XL-White,28.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:White,
2057,tiffany-fitness-tee-l-blue,"Tiffany Fitness Tee-L-Blue",,,physical,0,1,"Clothing,Eco Friendly,Tees,Women Sale","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_back.jpg",3446,WS09-XS-Blue,28.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Blue,
2057,tiffany-fitness-tee-l-blue,"Tiffany Fitness Tee-L-Blue",,,physical,0,1,"Clothing,Eco Friendly,Tees,Women Sale","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_back.jpg",3447,WS09-XS-Red,28.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Red,
2057,tiffany-fitness-tee-l-blue,"Tiffany Fitness Tee-L-Blue",,,physical,0,1,"Clothing,Eco Friendly,Tees,Women Sale","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws09-blue_back.jpg",3448,WS09-XS-White,28.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:White,
2058,karissa-v-neck-tee,"Karissa V-Neck Tee",,,physical,0,1,"Clothing,Performance Fabrics,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws10-green_main.jpg,3449,WS10-L-Green,32.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Green,
2058,karissa-v-neck-tee,"Karissa V-Neck Tee",,,physical,0,1,"Clothing,Performance Fabrics,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws10-green_main.jpg,3450,WS10-L-Red,32.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Red,
2058,karissa-v-neck-tee,"Karissa V-Neck Tee",,,physical,0,1,"Clothing,Performance Fabrics,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws10-green_main.jpg,3451,WS10-L-Yellow,32.00,,,,EUR,100,0.000,,0,1,Size:L|Color:Yellow,
2058,karissa-v-neck-tee,"Karissa V-Neck Tee",,,physical,0,1,"Clothing,Performance Fabrics,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws10-green_main.jpg,3452,WS10-M-Green,32.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Green,
2058,karissa-v-neck-tee,"Karissa V-Neck Tee",,,physical,0,1,"Clothing,Performance Fabrics,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws10-green_main.jpg,3453,WS10-M-Red,32.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Red,
2058,karissa-v-neck-tee,"Karissa V-Neck Tee",,,physical,0,1,"Clothing,Performance Fabrics,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws10-green_main.jpg,3454,WS10-M-Yellow,32.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Yellow,
2058,karissa-v-neck-tee,"Karissa V-Neck Tee",,,physical,0,1,"Clothing,Performance Fabrics,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws10-green_main.jpg,3455,WS10-S-Green,32.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Green,
2058,karissa-v-neck-tee,"Karissa V-Neck Tee",,,physical,0,1,"Clothing,Performance Fabrics,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws10-green_main.jpg,3456,WS10-S-Red,32.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Red,
2058,karissa-v-neck-tee,"Karissa V-Neck Tee",,,physical,0,1,"Clothing,Performance Fabrics,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws10-green_main.jpg,3457,WS10-S-Yellow,32.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Yellow,
2058,karissa-v-neck-tee,"Karissa V-Neck Tee",,,physical,0,1,"Clothing,Performance Fabrics,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws10-green_main.jpg,3458,WS10-XL-Green,32.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Green,
2058,karissa-v-neck-tee,"Karissa V-Neck Tee",,,physical,0,1,"Clothing,Performance Fabrics,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws10-green_main.jpg,3459,WS10-XL-Red,32.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Red,
2058,karissa-v-neck-tee,"Karissa V-Neck Tee",,,physical,0,1,"Clothing,Performance Fabrics,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws10-green_main.jpg,3460,WS10-XL-Yellow,32.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Yellow,
2058,karissa-v-neck-tee,"Karissa V-Neck Tee",,,physical,0,1,"Clothing,Performance Fabrics,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws10-green_main.jpg,3461,WS10-XS-Green,32.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Green,
2058,karissa-v-neck-tee,"Karissa V-Neck Tee",,,physical,0,1,"Clothing,Performance Fabrics,Tees",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/ws10-green_main.jpg,3462,WS10-XS-Red,32.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Red,
